,ParkName,UNIT_CODE,Region,State,Year,Month,RecVisits,NonRecVisits
5767,Pinnacles NP,PINN,Pacific West ,CA,2012,8,15912,0
5768,Pinnacles NP,PINN,Pacific West ,CA,2012,9,8294,0
5769,Pinnacles NP,PINN,Pacific West ,CA,2012,10,25848,0
5770,Pinnacles NP,PINN,Pacific West ,CA,2012,11,23022,0
5771,Pinnacles NP,PINN,Pacific West ,CA,2012,12,26752,0
5772,Pinnacles NP,PINN,Pacific West ,CA,2013,1,17476,0
5773,Pinnacles NP,PINN,Pacific West ,CA,2013,2,17962,0
5774,Pinnacles NP,PINN,Pacific West ,CA,2013,3,24165,0
5775,Pinnacles NP,PINN,Pacific West ,CA,2013,4,33487,0
5776,Pinnacles NP,PINN,Pacific West ,CA,2013,5,25714,0
5777,Pinnacles NP,PINN,Pacific West ,CA,2013,6,22021,0
5778,Pinnacles NP,PINN,Pacific West ,CA,2013,7,23316,0
5779,Pinnacles NP,PINN,Pacific West ,CA,2013,8,21017,0
5780,Pinnacles NP,PINN,Pacific West ,CA,2013,9,11120,0
5781,Pinnacles NP,PINN,Pacific West ,CA,2013,10,14804,0
5782,Pinnacles NP,PINN,Pacific West ,CA,2013,11,13969,0
5783,Pinnacles NP,PINN,Pacific West ,CA,2013,12,12626,0
5784,Pinnacles NP,PINN,Pacific West ,CA,2014,1,15750,0
5785,Pinnacles NP,PINN,Pacific West ,CA,2014,2,15335,0
5786,Pinnacles NP,PINN,Pacific West ,CA,2014,3,20755,0
5787,Pinnacles NP,PINN,Pacific West ,CA,2014,4,26227,0
5788,Pinnacles NP,PINN,Pacific West ,CA,2014,5,21392,0
5789,Pinnacles NP,PINN,Pacific West ,CA,2014,6,16838,0
5790,Pinnacles NP,PINN,Pacific West ,CA,2014,7,15620,0
5791,Pinnacles NP,PINN,Pacific West ,CA,2014,8,15317,0
5792,Pinnacles NP,PINN,Pacific West ,CA,2014,9,13058,0
5793,Pinnacles NP,PINN,Pacific West ,CA,2014,10,11070,0
5794,Pinnacles NP,PINN,Pacific West ,CA,2014,11,12165,0
5795,Pinnacles NP,PINN,Pacific West ,CA,2014,12,13108,0
5796,Pinnacles NP,PINN,Pacific West ,CA,2015,1,18108,0
5797,Pinnacles NP,PINN,Pacific West ,CA,2015,2,17557,0
5798,Pinnacles NP,PINN,Pacific West ,CA,2015,3,24192,0
5799,Pinnacles NP,PINN,Pacific West ,CA,2015,4,26243,0
5800,Pinnacles NP,PINN,Pacific West ,CA,2015,5,22618,0
5801,Pinnacles NP,PINN,Pacific West ,CA,2015,6,16380,0
5802,Pinnacles NP,PINN,Pacific West ,CA,2015,7,18472,0
5803,Pinnacles NP,PINN,Pacific West ,CA,2015,8,13230,0
5804,Pinnacles NP,PINN,Pacific West ,CA,2015,9,10757,0
5805,Pinnacles NP,PINN,Pacific West ,CA,2015,10,12442,0
5806,Pinnacles NP,PINN,Pacific West ,CA,2015,11,12918,0
5807,Pinnacles NP,PINN,Pacific West ,CA,2015,12,13616,0
5808,Pinnacles NP,PINN,Pacific West ,CA,2016,1,13054,0
5809,Pinnacles NP,PINN,Pacific West ,CA,2016,2,20009,0
5810,Pinnacles NP,PINN,Pacific West ,CA,2016,3,24605,0
5811,Pinnacles NP,PINN,Pacific West ,CA,2016,4,27035,0
5812,Pinnacles NP,PINN,Pacific West ,CA,2016,5,23360,0
5813,Pinnacles NP,PINN,Pacific West ,CA,2016,6,17569,0
5814,Pinnacles NP,PINN,Pacific West ,CA,2016,7,18818,0
5815,Pinnacles NP,PINN,Pacific West ,CA,2016,8,16784,0
5816,Pinnacles NP,PINN,Pacific West ,CA,2016,9,13419,0
5817,Pinnacles NP,PINN,Pacific West ,CA,2016,10,10663,0
5818,Pinnacles NP,PINN,Pacific West ,CA,2016,11,13980,0
5819,Pinnacles NP,PINN,Pacific West ,CA,2016,12,16259,0
5820,Pinnacles NP,PINN,Pacific West ,CA,2017,1,12696,0
5821,Pinnacles NP,PINN,Pacific West ,CA,2017,2,13476,0
5822,Pinnacles NP,PINN,Pacific West ,CA,2017,3,28618,0
5823,Pinnacles NP,PINN,Pacific West ,CA,2017,4,34773,0
5824,Pinnacles NP,PINN,Pacific West ,CA,2017,5,24776,0
5825,Pinnacles NP,PINN,Pacific West ,CA,2017,6,20556,0
5826,Pinnacles NP,PINN,Pacific West ,CA,2017,7,20705,0
5827,Pinnacles NP,PINN,Pacific West ,CA,2017,8,15826,0
5828,Pinnacles NP,PINN,Pacific West ,CA,2017,9,12781,0
5829,Pinnacles NP,PINN,Pacific West ,CA,2017,10,15829,0
5830,Pinnacles NP,PINN,Pacific West ,CA,2017,11,15473,0
5831,Pinnacles NP,PINN,Pacific West ,CA,2017,12,17825,0
5832,Pinnacles NP,PINN,Pacific West ,CA,2018,1,15909,0
5833,Pinnacles NP,PINN,Pacific West ,CA,2018,2,18793,0
5834,Pinnacles NP,PINN,Pacific West ,CA,2018,3,22351,0
5835,Pinnacles NP,PINN,Pacific West ,CA,2018,4,25902,0
5836,Pinnacles NP,PINN,Pacific West ,CA,2018,5,24843,0
5837,Pinnacles NP,PINN,Pacific West ,CA,2018,6,27164,0
5838,Pinnacles NP,PINN,Pacific West ,CA,2018,7,12797,0
5839,Pinnacles NP,PINN,Pacific West ,CA,2018,8,15122,0
5840,Pinnacles NP,PINN,Pacific West ,CA,2018,9,13192,0
5841,Pinnacles NP,PINN,Pacific West ,CA,2018,10,13799,0
5842,Pinnacles NP,PINN,Pacific West ,CA,2018,11,15851,0
5843,Pinnacles NP,PINN,Pacific West ,CA,2018,12,16429,0
5844,Pinnacles NP,PINN,Pacific West ,CA,2019,1,1154,0
5845,Pinnacles NP,PINN,Pacific West ,CA,2019,2,11735,0
5846,Pinnacles NP,PINN,Pacific West ,CA,2019,3,24681,0
5847,Pinnacles NP,PINN,Pacific West ,CA,2019,4,16234,0
5848,Pinnacles NP,PINN,Pacific West ,CA,2019,5,19398,0
5849,Pinnacles NP,PINN,Pacific West ,CA,2019,6,19061,0
5850,Pinnacles NP,PINN,Pacific West ,CA,2019,7,13016,0
5851,Pinnacles NP,PINN,Pacific West ,CA,2019,8,16795,0
5852,Pinnacles NP,PINN,Pacific West ,CA,2019,9,14165,0
5853,Pinnacles NP,PINN,Pacific West ,CA,2019,10,14084,0
5854,Pinnacles NP,PINN,Pacific West ,CA,2019,11,14786,0
5855,Pinnacles NP,PINN,Pacific West ,CA,2019,12,12115,0
5856,Pinnacles NP,PINN,Pacific West ,CA,2020,1,23959,0
5857,Pinnacles NP,PINN,Pacific West ,CA,2020,2,22021,0
5858,Pinnacles NP,PINN,Pacific West ,CA,2020,3,18537,0
5859,Pinnacles NP,PINN,Pacific West ,CA,2020,4,1635,0
5860,Pinnacles NP,PINN,Pacific West ,CA,2020,5,4640,0
5861,Pinnacles NP,PINN,Pacific West ,CA,2020,6,10364,0
5862,Pinnacles NP,PINN,Pacific West ,CA,2020,7,10508,0
5863,Pinnacles NP,PINN,Pacific West ,CA,2020,8,8526,0
5864,Pinnacles NP,PINN,Pacific West ,CA,2020,9,5850,0
5865,Pinnacles NP,PINN,Pacific West ,CA,2020,10,15722,0
5866,Pinnacles NP,PINN,Pacific West ,CA,2020,11,23139,0
5867,Pinnacles NP,PINN,Pacific West ,CA,2020,12,20839,0
5868,Pinnacles NP,PINN,Pacific West ,CA,2021,1,26793,0
5869,Pinnacles NP,PINN,Pacific West ,CA,2021,2,31316,0
5870,Pinnacles NP,PINN,Pacific West ,CA,2021,3,38402,0
5871,Pinnacles NP,PINN,Pacific West ,CA,2021,4,39597,0
5872,Pinnacles NP,PINN,Pacific West ,CA,2021,5,40064,0
5873,Pinnacles NP,PINN,Pacific West ,CA,2021,6,37029,0
5874,Pinnacles NP,PINN,Pacific West ,CA,2021,7,29502,0
5875,Pinnacles NP,PINN,Pacific West ,CA,2021,8,18765,0
5876,Pinnacles NP,PINN,Pacific West ,CA,2021,9,21721,0
5877,Pinnacles NP,PINN,Pacific West ,CA,2021,10,23448,0
5878,Pinnacles NP,PINN,Pacific West ,CA,2021,11,23187,0
5879,Pinnacles NP,PINN,Pacific West ,CA,2021,12,19033,0
5880,Redwood NP,REDW,Pacific West ,CA,2012,1,13949,0
5881,Redwood NP,REDW,Pacific West ,CA,2012,2,13686,0
5882,Redwood NP,REDW,Pacific West ,CA,2012,3,16802,0
5883,Redwood NP,REDW,Pacific West ,CA,2012,4,24262,0
5884,Redwood NP,REDW,Pacific West ,CA,2012,5,10834,0
5885,Redwood NP,REDW,Pacific West ,CA,2012,6,42803,0
5886,Redwood NP,REDW,Pacific West ,CA,2012,7,58407,0
5887,Redwood NP,REDW,Pacific West ,CA,2012,8,56920,0
5888,Redwood NP,REDW,Pacific West ,CA,2012,9,44049,0
5889,Redwood NP,REDW,Pacific West ,CA,2012,10,31070,0
5890,Redwood NP,REDW,Pacific West ,CA,2012,11,19684,0
5891,Redwood NP,REDW,Pacific West ,CA,2012,12,20051,0
5892,Redwood NP,REDW,Pacific West ,CA,2013,1,15542,0
5893,Redwood NP,REDW,Pacific West ,CA,2013,2,13876,0
5894,Redwood NP,REDW,Pacific West ,CA,2013,3,19426,0
5895,Redwood NP,REDW,Pacific West ,CA,2013,4,29379,0
5896,Redwood NP,REDW,Pacific West ,CA,2013,5,36734,0
5897,Redwood NP,REDW,Pacific West ,CA,2013,6,50774,0
5898,Redwood NP,REDW,Pacific West ,CA,2013,7,66804,0
5899,Redwood NP,REDW,Pacific West ,CA,2013,8,60463,0
5900,Redwood NP,REDW,Pacific West ,CA,2013,9,45089,0
5901,Redwood NP,REDW,Pacific West ,CA,2013,10,22101,0
5902,Redwood NP,REDW,Pacific West ,CA,2013,11,16059,0
5903,Redwood NP,REDW,Pacific West ,CA,2013,12,17117,0
5904,Redwood NP,REDW,Pacific West ,CA,2014,1,16096,0
5905,Redwood NP,REDW,Pacific West ,CA,2014,2,9827,0
5906,Redwood NP,REDW,Pacific West ,CA,2014,3,20955,0
5907,Redwood NP,REDW,Pacific West ,CA,2014,4,28779,0
5908,Redwood NP,REDW,Pacific West ,CA,2014,5,37871,0
5909,Redwood NP,REDW,Pacific West ,CA,2014,6,48382,0
5910,Redwood NP,REDW,Pacific West ,CA,2014,7,77247,0
5911,Redwood NP,REDW,Pacific West ,CA,2014,8,62241,0
5912,Redwood NP,REDW,Pacific West ,CA,2014,9,44474,0
5913,Redwood NP,REDW,Pacific West ,CA,2014,10,37044,0
5914,Redwood NP,REDW,Pacific West ,CA,2014,11,26882,0
5915,Redwood NP,REDW,Pacific West ,CA,2014,12,19368,0
5916,Redwood NP,REDW,Pacific West ,CA,2015,1,16051,0
5917,Redwood NP,REDW,Pacific West ,CA,2015,2,30275,0
5918,Redwood NP,REDW,Pacific West ,CA,2015,3,25597,0
5919,Redwood NP,REDW,Pacific West ,CA,2015,4,39346,0
5920,Redwood NP,REDW,Pacific West ,CA,2015,5,46980,0
5921,Redwood NP,REDW,Pacific West ,CA,2015,6,69820,0
5922,Redwood NP,REDW,Pacific West ,CA,2015,7,84987,0
5923,Redwood NP,REDW,Pacific West ,CA,2015,8,65615,0
5924,Redwood NP,REDW,Pacific West ,CA,2015,9,54037,0
5925,Redwood NP,REDW,Pacific West ,CA,2015,10,36714,0
5926,Redwood NP,REDW,Pacific West ,CA,2015,11,31566,0
5927,Redwood NP,REDW,Pacific West ,CA,2015,12,26155,0
5928,Redwood NP,REDW,Pacific West ,CA,2016,1,18194,0
5929,Redwood NP,REDW,Pacific West ,CA,2016,2,18711,0
5930,Redwood NP,REDW,Pacific West ,CA,2016,3,38638,0
5931,Redwood NP,REDW,Pacific West ,CA,2016,4,42544,0
5932,Redwood NP,REDW,Pacific West ,CA,2016,5,57045,0
5933,Redwood NP,REDW,Pacific West ,CA,2016,6,72858,0
5934,Redwood NP,REDW,Pacific West ,CA,2016,7,86244,0
5935,Redwood NP,REDW,Pacific West ,CA,2016,8,63767,0
5936,Redwood NP,REDW,Pacific West ,CA,2016,9,49344,0
5937,Redwood NP,REDW,Pacific West ,CA,2016,10,46653,0
5938,Redwood NP,REDW,Pacific West ,CA,2016,11,18915,0
5939,Redwood NP,REDW,Pacific West ,CA,2016,12,23384,0
5940,Redwood NP,REDW,Pacific West ,CA,2017,1,24830,0
5941,Redwood NP,REDW,Pacific West ,CA,2017,2,16308,0
5942,Redwood NP,REDW,Pacific West ,CA,2017,3,19301,0
5943,Redwood NP,REDW,Pacific West ,CA,2017,4,32127,0
5944,Redwood NP,REDW,Pacific West ,CA,2017,5,49170,0
5945,Redwood NP,REDW,Pacific West ,CA,2017,6,59862,0
5946,Redwood NP,REDW,Pacific West ,CA,2017,7,68427,0
5947,Redwood NP,REDW,Pacific West ,CA,2017,8,51747,0
5948,Redwood NP,REDW,Pacific West ,CA,2017,9,43677,0
5949,Redwood NP,REDW,Pacific West ,CA,2017,10,31446,0
5950,Redwood NP,REDW,Pacific West ,CA,2017,11,21096,0
5951,Redwood NP,REDW,Pacific West ,CA,2017,12,27009,0
5952,Redwood NP,REDW,Pacific West ,CA,2018,1,23502,0
5953,Redwood NP,REDW,Pacific West ,CA,2018,2,16684,0
5954,Redwood NP,REDW,Pacific West ,CA,2018,3,24118,0
5955,Redwood NP,REDW,Pacific West ,CA,2018,4,32580,0
5956,Redwood NP,REDW,Pacific West ,CA,2018,5,51464,0
5957,Redwood NP,REDW,Pacific West ,CA,2018,6,70581,0
5958,Redwood NP,REDW,Pacific West ,CA,2018,7,72787,0
5959,Redwood NP,REDW,Pacific West ,CA,2018,8,57316,0
5960,Redwood NP,REDW,Pacific West ,CA,2018,9,51968,0
5961,Redwood NP,REDW,Pacific West ,CA,2018,10,35275,0
5962,Redwood NP,REDW,Pacific West ,CA,2018,11,22477,0
5963,Redwood NP,REDW,Pacific West ,CA,2018,12,23784,0
5964,Redwood NP,REDW,Pacific West ,CA,2019,1,17129,0
5965,Redwood NP,REDW,Pacific West ,CA,2019,2,17768,0
5966,Redwood NP,REDW,Pacific West ,CA,2019,3,30938,0
5967,Redwood NP,REDW,Pacific West ,CA,2019,4,33179,0
5968,Redwood NP,REDW,Pacific West ,CA,2019,5,62796,0
5969,Redwood NP,REDW,Pacific West ,CA,2019,6,76137,0
5970,Redwood NP,REDW,Pacific West ,CA,2019,7,69750,0
5971,Redwood NP,REDW,Pacific West ,CA,2019,8,55227,0
5972,Redwood NP,REDW,Pacific West ,CA,2019,9,55568,0
5973,Redwood NP,REDW,Pacific West ,CA,2019,10,42048,0
5974,Redwood NP,REDW,Pacific West ,CA,2019,11,24430,0
5975,Redwood NP,REDW,Pacific West ,CA,2019,12,19752,0
5976,Redwood NP,REDW,Pacific West ,CA,2020,1,24128,0
5977,Redwood NP,REDW,Pacific West ,CA,2020,2,21201,0
5978,Redwood NP,REDW,Pacific West ,CA,2020,3,9079,0
5979,Redwood NP,REDW,Pacific West ,CA,2020,4,5212,0
5980,Redwood NP,REDW,Pacific West ,CA,2020,5,25258,0
5981,Redwood NP,REDW,Pacific West ,CA,2020,6,29408,0
5982,Redwood NP,REDW,Pacific West ,CA,2020,7,39126,0
5983,Redwood NP,REDW,Pacific West ,CA,2020,8,38488,0
5984,Redwood NP,REDW,Pacific West ,CA,2020,9,21343,0
5985,Redwood NP,REDW,Pacific West ,CA,2020,10,21833,0
5986,Redwood NP,REDW,Pacific West ,CA,2020,11,15981,0
5987,Redwood NP,REDW,Pacific West ,CA,2020,12,14120,0
5988,Redwood NP,REDW,Pacific West ,CA,2021,1,19790,902
5989,Redwood NP,REDW,Pacific West ,CA,2021,2,19708,902
5990,Redwood NP,REDW,Pacific West ,CA,2021,3,20645,902
5991,Redwood NP,REDW,Pacific West ,CA,2021,4,24290,902
5992,Redwood NP,REDW,Pacific West ,CA,2021,5,43346,902
5993,Redwood NP,REDW,Pacific West ,CA,2021,6,53024,902
5994,Redwood NP,REDW,Pacific West ,CA,2021,7,56573,902
5995,Redwood NP,REDW,Pacific West ,CA,2021,8,58121,902
5996,Redwood NP,REDW,Pacific West ,CA,2021,9,57927,902
5997,Redwood NP,REDW,Pacific West ,CA,2021,10,38708,902
5998,Redwood NP,REDW,Pacific West ,CA,2021,11,23828,902
5999,Redwood NP,REDW,Pacific West ,CA,2021,12,19919,902
6000,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,1,68537,90
6001,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,2,62036,50
6002,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,3,104374,80
6003,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,4,117053,70
6004,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,5,228950,490
6005,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,6,500206,1400
6006,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,7,651722,2050
6007,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,8,589131,2300
6008,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,9,527172,1500
6009,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,10,219946,560
6010,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,11,93714,100
6011,Rocky Mountain NP,ROMO,Intermountain ,CO,2012,12,66776,60
6012,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,1,78022,90
6013,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,2,68831,50
6014,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,3,89691,80
6015,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,4,90379,70
6016,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,5,239184,490
6017,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,6,602508,1400
6018,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,7,712583,2050
6019,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,8,621852,2300
6020,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,9,253467,1500
6021,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,10,66275,560
6022,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,11,86379,100
6023,Rocky Mountain NP,ROMO,Intermountain ,CO,2013,12,81970,60
6024,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,1,77633,90
6025,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,2,76881,50
6026,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,3,99077,80
6027,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,4,97100,70
6028,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,5,220532,490
6029,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,6,538725,1400
6030,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,7,693685,2050
6031,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,8,616826,2300
6032,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,9,537694,1500
6033,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,10,305651,560
6034,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,11,90915,100
6035,Rocky Mountain NP,ROMO,Intermountain ,CO,2014,12,80032,60
6036,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,1,98928,90
6037,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,2,85123,50
6038,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,3,134304,80
6039,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,4,116959,70
6040,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,5,259711,490
6041,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,6,608796,1400
6042,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,7,858426,2050
6043,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,8,765579,2300
6044,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,9,644350,1500
6045,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,10,371558,560
6046,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,11,118398,100
6047,Rocky Mountain NP,ROMO,Intermountain ,CO,2015,12,93784,60
6048,Rocky Mountain NP,ROMO,Intermountain ,CO,2016,1,115207,90
6049,Rocky Mountain NP,ROMO,Intermountain ,CO,2016,2,105125,50
6050,Rocky Mountain NP,ROMO,Intermountain ,CO,2016,3,135053,80
6051,Rocky Mountain NP,ROMO,Intermountain ,CO,2016,4,129967,70
6052,Rocky Mountain NP,ROMO,Intermountain ,CO,2016,5,285868,490
6053,Rocky Mountain NP,ROMO,Intermountain ,CO,2016,6,700990,1400
6054,Rocky Mountain NP,ROMO,Intermountain ,CO,2016,7,912507,2050
6055,Rocky Mountain NP,ROMO,Intermountain ,CO,2016,8,772849,2300
6056,Rocky Mountain NP,ROMO,Intermountain ,CO,2016,9,711110,1500
6057,Rocky Mountain NP,ROMO,Intermountain ,CO,2016,10,398525,560
6058,Rocky Mountain NP,ROMO,Intermountain ,CO,2016,11,158553,100
6059,Rocky Mountain NP,ROMO,Intermountain ,CO,2016,12,91831,60
6060,Rocky Mountain NP,ROMO,Intermountain ,CO,2017,1,95602,90
6061,Rocky Mountain NP,ROMO,Intermountain ,CO,2017,2,98832,50
6062,Rocky Mountain NP,ROMO,Intermountain ,CO,2017,3,145110,80
6063,Rocky Mountain NP,ROMO,Intermountain ,CO,2017,4,158360,70
6064,Rocky Mountain NP,ROMO,Intermountain ,CO,2017,5,263222,490
6065,Rocky Mountain NP,ROMO,Intermountain ,CO,2017,6,741247,1400
6066,Rocky Mountain NP,ROMO,Intermountain ,CO,2017,7,885478,2050
6067,Rocky Mountain NP,ROMO,Intermountain ,CO,2017,8,782625,2300
6068,Rocky Mountain NP,ROMO,Intermountain ,CO,2017,9,681160,1500
6069,Rocky Mountain NP,ROMO,Intermountain ,CO,2017,10,332526,560
6070,Rocky Mountain NP,ROMO,Intermountain ,CO,2017,11,140223,100
6071,Rocky Mountain NP,ROMO,Intermountain ,CO,2017,12,112830,60
6072,Rocky Mountain NP,ROMO,Intermountain ,CO,2018,1,111422,90
6073,Rocky Mountain NP,ROMO,Intermountain ,CO,2018,2,84245,50
6074,Rocky Mountain NP,ROMO,Intermountain ,CO,2018,3,156434,80
6075,Rocky Mountain NP,ROMO,Intermountain ,CO,2018,4,151975,70
6076,Rocky Mountain NP,ROMO,Intermountain ,CO,2018,5,305993,490
6077,Rocky Mountain NP,ROMO,Intermountain ,CO,2018,6,720822,1400
6078,Rocky Mountain NP,ROMO,Intermountain ,CO,2018,7,931929,2050
6079,Rocky Mountain NP,ROMO,Intermountain ,CO,2018,8,798306,2300
6080,Rocky Mountain NP,ROMO,Intermountain ,CO,2018,9,784480,1500
6081,Rocky Mountain NP,ROMO,Intermountain ,CO,2018,10,312757,560
6082,Rocky Mountain NP,ROMO,Intermountain ,CO,2018,11,125349,100
6083,Rocky Mountain NP,ROMO,Intermountain ,CO,2018,12,106781,60
6084,Rocky Mountain NP,ROMO,Intermountain ,CO,2019,1,118152,90
6085,Rocky Mountain NP,ROMO,Intermountain ,CO,2019,2,99873,50
6086,Rocky Mountain NP,ROMO,Intermountain ,CO,2019,3,146414,80
6087,Rocky Mountain NP,ROMO,Intermountain ,CO,2019,4,160259,70
6088,Rocky Mountain NP,ROMO,Intermountain ,CO,2019,5,280351,490
6089,Rocky Mountain NP,ROMO,Intermountain ,CO,2019,6,698224,1400
6090,Rocky Mountain NP,ROMO,Intermountain ,CO,2019,7,973992,2050
6091,Rocky Mountain NP,ROMO,Intermountain ,CO,2019,8,830039,2300
6092,Rocky Mountain NP,ROMO,Intermountain ,CO,2019,9,752320,1500
6093,Rocky Mountain NP,ROMO,Intermountain ,CO,2019,10,374003,560
6094,Rocky Mountain NP,ROMO,Intermountain ,CO,2019,11,123376,100
6095,Rocky Mountain NP,ROMO,Intermountain ,CO,2019,12,113050,60
6096,Rocky Mountain NP,ROMO,Intermountain ,CO,2020,1,126866,90
6097,Rocky Mountain NP,ROMO,Intermountain ,CO,2020,2,110667,50
6098,Rocky Mountain NP,ROMO,Intermountain ,CO,2020,3,97690,80
6099,Rocky Mountain NP,ROMO,Intermountain ,CO,2020,4,0,70
6100,Rocky Mountain NP,ROMO,Intermountain ,CO,2020,5,63051,490
6101,Rocky Mountain NP,ROMO,Intermountain ,CO,2020,6,491355,1400
6102,Rocky Mountain NP,ROMO,Intermountain ,CO,2020,7,723478,2050
6103,Rocky Mountain NP,ROMO,Intermountain ,CO,2020,8,580368,2300
6104,Rocky Mountain NP,ROMO,Intermountain ,CO,2020,9,500019,1500
6105,Rocky Mountain NP,ROMO,Intermountain ,CO,2020,10,297665,560
6106,Rocky Mountain NP,ROMO,Intermountain ,CO,2020,11,157875,100
6107,Rocky Mountain NP,ROMO,Intermountain ,CO,2020,12,156165,60
6108,Rocky Mountain NP,ROMO,Intermountain ,CO,2021,1,140715,90
6109,Rocky Mountain NP,ROMO,Intermountain ,CO,2021,2,133771,50
6110,Rocky Mountain NP,ROMO,Intermountain ,CO,2021,3,155819,80
6111,Rocky Mountain NP,ROMO,Intermountain ,CO,2021,4,183792,70
6112,Rocky Mountain NP,ROMO,Intermountain ,CO,2021,5,335060,490
6113,Rocky Mountain NP,ROMO,Intermountain ,CO,2021,6,671232,1400
6114,Rocky Mountain NP,ROMO,Intermountain ,CO,2021,7,904767,2050
6115,Rocky Mountain NP,ROMO,Intermountain ,CO,2021,8,746343,2300
6116,Rocky Mountain NP,ROMO,Intermountain ,CO,2021,9,521233,1500
6117,Rocky Mountain NP,ROMO,Intermountain ,CO,2021,10,352736,560
6118,Rocky Mountain NP,ROMO,Intermountain ,CO,2021,11,164992,100
6119,Rocky Mountain NP,ROMO,Intermountain ,CO,2021,12,124388,60
6120,Saguaro NP,SAGU,Intermountain ,AZ,2012,1,61544,240686
6121,Saguaro NP,SAGU,Intermountain ,AZ,2012,2,77317,185844
6122,Saguaro NP,SAGU,Intermountain ,AZ,2012,3,90023,179180
6123,Saguaro NP,SAGU,Intermountain ,AZ,2012,4,61418,173400
6124,Saguaro NP,SAGU,Intermountain ,AZ,2012,5,44534,183736
6125,Saguaro NP,SAGU,Intermountain ,AZ,2012,6,32114,173400
6126,Saguaro NP,SAGU,Intermountain ,AZ,2012,7,39512,235997
6127,Saguaro NP,SAGU,Intermountain ,AZ,2012,8,34863,239180
6128,Saguaro NP,SAGU,Intermountain ,AZ,2012,9,33840,173400
6129,Saguaro NP,SAGU,Intermountain ,AZ,2012,10,43143,244944
6130,Saguaro NP,SAGU,Intermountain ,AZ,2012,11,60037,237475
6131,Saguaro NP,SAGU,Intermountain ,AZ,2012,12,55941,249798
6132,Saguaro NP,SAGU,Intermountain ,AZ,2013,1,76927,244715
6133,Saguaro NP,SAGU,Intermountain ,AZ,2013,2,70794,225624
6134,Saguaro NP,SAGU,Intermountain ,AZ,2013,3,125881,249798
6135,Saguaro NP,SAGU,Intermountain ,AZ,2013,4,94764,241740
6136,Saguaro NP,SAGU,Intermountain ,AZ,2013,5,46141,243777
6137,Saguaro NP,SAGU,Intermountain ,AZ,2013,6,30949,229163
6138,Saguaro NP,SAGU,Intermountain ,AZ,2013,7,39896,235316
6139,Saguaro NP,SAGU,Intermountain ,AZ,2013,8,35161,249798
