,ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry
2274,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2019,7,201191,6500,906149,6500,7435,2349,1330,0,472
2275,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2019,8,163472,3900,830283,3900,7225,4854,1678,0,595
2276,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2019,9,98266,4800,583916,4800,7936,4185,1178,0,288
2277,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2019,10,41635,3300,199777,3300,2654,0,508,0,72
2278,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2019,11,16843,3700,60071,3700,0,0,0,0,56
2279,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2019,12,8601,4300,31545,4300,0,0,0,0,72
2280,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2020,1,3492,2100,13181,2100,0,0,0,0,48
2281,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2020,2,3351,2400,14650,2400,0,0,0,0,146
2282,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2020,3,5304,2800,21644,2800,0,0,0,0,154
2283,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2020,4,686,4800,2462,4800,0,0,0,0,3
2284,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2020,5,814,4900,2848,4900,0,0,0,0,0
2285,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2020,6,59731,6100,266227,6100,2683,308,0,0,404
2286,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2020,7,209678,6500,974413,6500,7560,5143,0,0,836
2287,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2020,8,222368,3900,1026295,3900,7148,5936,0,0,746
2288,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2020,9,59093,4800,409821,4800,4446,6271,0,0,322
2289,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2020,10,61613,3300,262189,3300,2654,0,0,0,204
2290,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2020,11,18270,3700,64945,3700,0,0,0,0,50
2291,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2020,12,26100,4300,95790,4300,0,0,0,0,222
2292,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2016,1,3931,0,8451,0,0,0,0,0,0
2293,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2016,2,5189,0,11157,0,0,0,0,0,0
2294,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2016,3,8413,0,18200,0,0,0,9,0,0
2295,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2016,4,11005,0,31318,0,0,0,223,400,15
2296,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2016,5,27103,0,87977,0,0,0,877,1181,57
