,ParkName,UnitCode,Region,State,Year,Month,RecVisits,NonRecVisits,RecHours,NonRecHours,TentCampers,RVCampers,Backcountry,RecHrsRange,cluster
4938,Mesa Verde NP,MEVE,Intermountain ,CO,2013,7,99900,1200,628335,1200,5212,970,0,High usage,pink
4939,Mesa Verde NP,MEVE,Intermountain ,CO,2013,8,82980,1563,559726,1563,5568,1152,0,High usage,pink
4940,Mesa Verde NP,MEVE,Intermountain ,CO,2013,9,60415,736,423942,736,3370,1118,0,Usual usage,pink
4941,Mesa Verde NP,MEVE,Intermountain ,CO,2013,10,9002,64,40507,64,0,0,0,Low usage,pink
4942,Mesa Verde NP,MEVE,Intermountain ,CO,2013,11,11471,42,51619,42,0,0,0,Low usage,pink
4943,Mesa Verde NP,MEVE,Intermountain ,CO,2013,12,8174,15,36781,15,0,0,0,Low usage,pink
4944,Mesa Verde NP,MEVE,Intermountain ,CO,2014,1,6199,0,27896,0,0,0,0,Low usage,pink
4945,Mesa Verde NP,MEVE,Intermountain ,CO,2014,2,6531,0,29391,0,0,0,0,Low usage,pink
4946,Mesa Verde NP,MEVE,Intermountain ,CO,2014,3,17391,40,78259,40,0,0,0,Low usage,pink
4947,Mesa Verde NP,MEVE,Intermountain ,CO,2014,4,29800,332,158023,332,295,0,0,Usual usage,pink
4948,Mesa Verde NP,MEVE,Intermountain ,CO,2014,5,53608,376,443357,376,6665,1095,0,Usual usage,pink
4949,Mesa Verde NP,MEVE,Intermountain ,CO,2014,6,91640,478,672805,478,9558,1122,0,High usage,pink
4950,Mesa Verde NP,MEVE,Intermountain ,CO,2014,7,103586,862,707121,862,8578,1082,0,High usage,pink
4951,Mesa Verde NP,MEVE,Intermountain ,CO,2014,8,89201,926,616848,926,7138,1148,0,High usage,pink
4952,Mesa Verde NP,MEVE,Intermountain ,CO,2014,9,50725,826,428736,826,5918,1115,0,Usual usage,pink
4953,Mesa Verde NP,MEVE,Intermountain ,CO,2014,10,36961,501,301072,501,2248,412,0,Usual usage,pink
4954,Mesa Verde NP,MEVE,Intermountain ,CO,2014,11,10522,56,47347,56,0,0,0,Low usage,pink
4955,Mesa Verde NP,MEVE,Intermountain ,CO,2014,12,5399,24,24295,24,0,0,0,Low usage,pink
4956,Mesa Verde NP,MEVE,Intermountain ,CO,2015,1,5813,174,26159,174,0,0,0,Low usage,pink
4957,Mesa Verde NP,MEVE,Intermountain ,CO,2015,2,5759,188,25915,188,0,0,0,Low usage,pink
4958,Mesa Verde NP,MEVE,Intermountain ,CO,2015,3,14616,342,65772,342,0,0,0,Low usage,pink
4959,Mesa Verde NP,MEVE,Intermountain ,CO,2015,4,31721,190,162841,190,352,0,0,Usual usage,pink
4960,Mesa Verde NP,MEVE,Intermountain ,CO,2015,5,55079,1324,482891,1324,7845,1148,0,Usual usage,pink
4961,Mesa Verde NP,MEVE,Intermountain ,CO,2015,6,97331,1662,716052,1662,10500,1125,0,High usage,pink
4962,Mesa Verde NP,MEVE,Intermountain ,CO,2015,7,114814,1484,798551,1484,10775,1158,0,High usage,pink
4963,Mesa Verde NP,MEVE,Intermountain ,CO,2015,8,90545,1593,641659,1593,8220,1162,0,High usage,pink
4964,Mesa Verde NP,MEVE,Intermountain ,CO,2015,9,67970,1846,547271,1846,8210,1118,0,High usage,pink
4965,Mesa Verde NP,MEVE,Intermountain ,CO,2015,10,43659,1030,317408,1030,3898,648,0,Usual usage,pink
4966,Mesa Verde NP,MEVE,Intermountain ,CO,2015,11,11230,320,50535,320,0,0,0,Low usage,pink
4967,Mesa Verde NP,MEVE,Intermountain ,CO,2015,12,8788,318,39544,318,0,0,0,Low usage,pink
4968,Mesa Verde NP,MEVE,Intermountain ,CO,2016,1,6222,180,28001,180,0,0,0,Low usage,pink
4969,Mesa Verde NP,MEVE,Intermountain ,CO,2016,2,7899,188,35545,188,0,0,0,Low usage,pink
4970,Mesa Verde NP,MEVE,Intermountain ,CO,2016,3,20491,453,92211,453,0,0,0,Low usage,pink
4971,Mesa Verde NP,MEVE,Intermountain ,CO,2016,4,28457,1023,149622,1023,240,0,0,Usual usage,pink
4972,Mesa Verde NP,MEVE,Intermountain ,CO,2016,5,58043,1977,514552,1977,9015,1148,0,High usage,pink
4973,Mesa Verde NP,MEVE,Intermountain ,CO,2016,6,104543,3042,884119,3042,7560,6825,0,High usage,pink
4974,Mesa Verde NP,MEVE,Intermountain ,CO,2016,7,119412,3090,765045,3090,7638,1155,0,High usage,pink
4975,Mesa Verde NP,MEVE,Intermountain ,CO,2016,8,93570,2637,640395,2637,7595,1115,0,High usage,pink
4976,Mesa Verde NP,MEVE,Intermountain ,CO,2016,9,72553,2834,583959,2834,9125,1120,0,High usage,pink
4977,Mesa Verde NP,MEVE,Intermountain ,CO,2016,10,50419,1161,347312,1161,3752,710,0,Usual usage,pink
4978,Mesa Verde NP,MEVE,Intermountain ,CO,2016,11,14510,312,65293,312,0,0,0,Low usage,pink
4979,Mesa Verde NP,MEVE,Intermountain ,CO,2016,12,7408,260,33335,260,0,0,0,Low usage,pink
4980,Mesa Verde NP,MEVE,Intermountain ,CO,2017,1,5601,84,25206,84,0,0,0,Low usage,pink
4981,Mesa Verde NP,MEVE,Intermountain ,CO,2017,2,5737,0,25815,0,0,0,0,Low usage,pink
4982,Mesa Verde NP,MEVE,Intermountain ,CO,2017,3,21016,254,94570,254,0,0,0,Low usage,pink
4983,Mesa Verde NP,MEVE,Intermountain ,CO,2017,4,34568,632,188623,632,402,272,0,Usual usage,pink
4984,Mesa Verde NP,MEVE,Intermountain ,CO,2017,5,64239,1672,529618,1672,9015,1148,0,High usage,pink
4985,Mesa Verde NP,MEVE,Intermountain ,CO,2017,6,111130,1941,698942,1941,6022,1115,0,High usage,pink
4986,Mesa Verde NP,MEVE,Intermountain ,CO,2017,7,119918,2028,792575,2028,5155,5178,0,High usage,pink
4987,Mesa Verde NP,MEVE,Intermountain ,CO,2017,8,96470,1683,593623,1683,4232,1155,0,High usage,pink
4988,Mesa Verde NP,MEVE,Intermountain ,CO,2017,9,77036,718,578780,718,3645,5232,0,High usage,pink
4989,Mesa Verde NP,MEVE,Intermountain ,CO,2017,10,51351,0,352240,0,1408,2708,0,Usual usage,pink
4990,Mesa Verde NP,MEVE,Intermountain ,CO,2017,11,14824,0,66706,0,0,0,0,Low usage,pink
4991,Mesa Verde NP,MEVE,Intermountain ,CO,2017,12,11898,0,53543,0,0,0,0,Low usage,pink
4992,Mesa Verde NP,MEVE,Intermountain ,CO,2018,1,8309,88,37392,88,0,0,0,Low usage,pink
4993,Mesa Verde NP,MEVE,Intermountain ,CO,2018,2,7400,75,33300,75,0,0,0,Low usage,pink
4994,Mesa Verde NP,MEVE,Intermountain ,CO,2018,3,21048,288,94715,288,0,0,0,Low usage,pink
4995,Mesa Verde NP,MEVE,Intermountain ,CO,2018,4,34517,582,220188,582,1980,448,0,Usual usage,pink
4996,Mesa Verde NP,MEVE,Intermountain ,CO,2018,5,64623,1232,551604,1232,4488,6572,0,High usage,pink
4997,Mesa Verde NP,MEVE,Intermountain ,CO,2018,6,99530,1590,740700,1590,11320,1122,0,High usage,pink
4998,Mesa Verde NP,MEVE,Intermountain ,CO,2018,7,106001,1732,725539,1732,5885,4288,0,High usage,pink
4999,Mesa Verde NP,MEVE,Intermountain ,CO,2018,8,84092,2402,582724,2402,4325,3502,0,High usage,pink
5000,Mesa Verde NP,MEVE,Intermountain ,CO,2018,9,70929,1392,574539,1392,4128,5960,0,High usage,pink
5001,Mesa Verde NP,MEVE,Intermountain ,CO,2018,10,45178,552,316510,552,1308,2570,0,Usual usage,pink
5002,Mesa Verde NP,MEVE,Intermountain ,CO,2018,11,13382,146,60220,146,0,0,0,Low usage,pink
5003,Mesa Verde NP,MEVE,Intermountain ,CO,2018,12,8411,146,37850,146,0,0,0,Low usage,pink
5004,Mesa Verde NP,MEVE,Intermountain ,CO,2019,1,95,15,428,15,0,0,0,Low usage,pink
5005,Mesa Verde NP,MEVE,Intermountain ,CO,2019,2,3414,105,15361,105,0,0,0,Low usage,pink
5006,Mesa Verde NP,MEVE,Intermountain ,CO,2019,3,14992,288,67462,288,0,0,0,Low usage,pink
5007,Mesa Verde NP,MEVE,Intermountain ,CO,2019,4,32428,276,216226,276,798,1825,0,Usual usage,pink
5008,Mesa Verde NP,MEVE,Intermountain ,CO,2019,5,60665,6,501555,6,3422,5918,0,High usage,pink
5009,Mesa Verde NP,MEVE,Intermountain ,CO,2019,6,108231,1125,810555,1125,12585,1270,0,High usage,pink
5010,Mesa Verde NP,MEVE,Intermountain ,CO,2019,7,113166,2752,793001,2752,6072,5768,0,High usage,pink
5011,Mesa Verde NP,MEVE,Intermountain ,CO,2019,8,87133,1580,612165,1580,4678,4252,0,High usage,pink
5012,Mesa Verde NP,MEVE,Intermountain ,CO,2019,9,70865,2058,538959,2058,4678,4252,0,High usage,pink
5013,Mesa Verde NP,MEVE,Intermountain ,CO,2019,10,47270,1198,333035,1198,1388,2825,0,Usual usage,pink
5014,Mesa Verde NP,MEVE,Intermountain ,CO,2019,11,10201,384,45906,384,0,0,0,Low usage,pink
5015,Mesa Verde NP,MEVE,Intermountain ,CO,2019,12,7743,294,34844,294,0,0,0,Low usage,pink
5016,Mesa Verde NP,MEVE,Intermountain ,CO,2020,1,6872,20,30924,20,0,0,0,Low usage,pink
5017,Mesa Verde NP,MEVE,Intermountain ,CO,2020,2,7422,2,33400,2,0,0,0,Low usage,pink
5018,Mesa Verde NP,MEVE,Intermountain ,CO,2020,3,10193,210,45869,210,0,0,0,Low usage,pink
5019,Mesa Verde NP,MEVE,Intermountain ,CO,2020,4,0,0,0,0,0,0,0,Low usage,pink
5020,Mesa Verde NP,MEVE,Intermountain ,CO,2020,5,3029,338,33522,338,358,628,0,Low usage,pink
5021,Mesa Verde NP,MEVE,Intermountain ,CO,2020,6,48110,1394,349173,1394,2990,3330,0,Usual usage,pink
5022,Mesa Verde NP,MEVE,Intermountain ,CO,2020,7,49824,1374,373607,1374,3422,3318,0,Usual usage,pink
5023,Mesa Verde NP,MEVE,Intermountain ,CO,2020,8,56923,1524,373334,1524,2670,2535,0,Usual usage,pink
5024,Mesa Verde NP,MEVE,Intermountain ,CO,2020,9,44557,1412,358844,1412,3090,3998,0,Usual usage,pink
5025,Mesa Verde NP,MEVE,Intermountain ,CO,2020,10,37794,642,172412,642,130,0,0,Usual usage,pink
5026,Mesa Verde NP,MEVE,Intermountain ,CO,2020,11,13803,375,62114,375,0,0,0,Low usage,pink
5027,Mesa Verde NP,MEVE,Intermountain ,CO,2020,12,8950,228,40273,228,0,0,0,Low usage,pink
5028,Mesa Verde NP,MEVE,Intermountain ,CO,2021,1,7038,302,31672,302,0,0,0,Low usage,pink
5029,Mesa Verde NP,MEVE,Intermountain ,CO,2021,2,6331,326,28488,326,0,0,0,Low usage,pink
5030,Mesa Verde NP,MEVE,Intermountain ,CO,2021,3,15533,780,69900,780,0,0,0,Low usage,pink
5031,Mesa Verde NP,MEVE,Intermountain ,CO,2021,4,27916,1170,130483,1170,270,0,0,Usual usage,pink
5032,Mesa Verde NP,MEVE,Intermountain ,CO,2021,5,60106,2277,511256,2277,4272,6695,0,High usage,pink
5033,Mesa Verde NP,MEVE,Intermountain ,CO,2021,6,111115,1800,784760,1800,6255,6700,0,High usage,pink
5034,Mesa Verde NP,MEVE,Intermountain ,CO,2021,7,108828,1800,737461,1800,5785,5315,0,High usage,pink
5035,Mesa Verde NP,MEVE,Intermountain ,CO,2021,8,78743,1500,532157,1500,3895,3678,0,High usage,pink
5036,Mesa Verde NP,MEVE,Intermountain ,CO,2021,9,64533,1500,513768,1500,3735,6062,0,High usage,pink
5037,Mesa Verde NP,MEVE,Intermountain ,CO,2021,10,43012,1500,198415,1500,270,0,0,Usual usage,pink
5038,Mesa Verde NP,MEVE,Intermountain ,CO,2021,11,16850,330,75824,330,0,0,0,Low usage,pink
5039,Mesa Verde NP,MEVE,Intermountain ,CO,2021,12,8472,225,38123,225,0,0,0,Low usage,pink
5040,Mount Rainier NP,MORA,Pacific West ,WA,2012,1,14361,0,71807,0,0,0,574,Low usage,pink
5041,Mount Rainier NP,MORA,Pacific West ,WA,2012,2,16894,0,84470,0,0,0,1548,Low usage,pink
5042,Mount Rainier NP,MORA,Pacific West ,WA,2012,3,15977,0,79883,0,0,0,1242,Low usage,pink
5043,Mount Rainier NP,MORA,Pacific West ,WA,2012,4,25320,0,126602,0,0,0,936,Usual usage,pink
5044,Mount Rainier NP,MORA,Pacific West ,WA,2012,5,62732,42122,313659,42122,902,328,2215,Usual usage,pink
5045,Mount Rainier NP,MORA,Pacific West ,WA,2012,6,109205,46575,546025,46575,3693,1896,4801,High usage,pink
5046,Mount Rainier NP,MORA,Pacific West ,WA,2012,7,240018,121232,4800370,121232,20289,7536,11033,High usage,purple
5047,Mount Rainier NP,MORA,Pacific West ,WA,2012,8,275146,140228,5502930,140228,26709,9063,14046,High usage,purple
5048,Mount Rainier NP,MORA,Pacific West ,WA,2012,9,185340,68785,926701,68785,9934,4813,8422,High usage,pink
5049,Mount Rainier NP,MORA,Pacific West ,WA,2012,10,59049,62818,295243,62818,669,473,567,Usual usage,pink
5050,Mount Rainier NP,MORA,Pacific West ,WA,2012,11,28224,14322,141118,14322,0,0,48,Usual usage,pink
5051,Mount Rainier NP,MORA,Pacific West ,WA,2012,12,16912,0,84558,0,0,0,133,Low usage,pink
5052,Mount Rainier NP,MORA,Pacific West ,WA,2013,1,21735,0,108677,0,0,0,621,Usual usage,pink
5053,Mount Rainier NP,MORA,Pacific West ,WA,2013,2,16937,0,84687,0,0,0,1612,Low usage,pink
5054,Mount Rainier NP,MORA,Pacific West ,WA,2013,3,22315,0,111574,0,0,0,1213,Usual usage,pink
5055,Mount Rainier NP,MORA,Pacific West ,WA,2013,4,14102,0,70508,0,0,0,851,Low usage,pink
5056,Mount Rainier NP,MORA,Pacific West ,WA,2013,5,51227,47046,256133,47046,563,204,1876,Usual usage,pink
5057,Mount Rainier NP,MORA,Pacific West ,WA,2013,6,178339,81102,891695,81102,4986,2166,5715,High usage,pink
5058,Mount Rainier NP,MORA,Pacific West ,WA,2013,7,286562,143344,5731250,143344,21765,9216,12493,High usage,purple
5059,Mount Rainier NP,MORA,Pacific West ,WA,2013,8,287340,152800,5746790,152800,26484,9228,14524,High usage,purple
5060,Mount Rainier NP,MORA,Pacific West ,WA,2013,9,154566,64908,772831,64908,6062,3388,6700,High usage,pink
5061,Mount Rainier NP,MORA,Pacific West ,WA,2013,10,38478,44449,192392,44449,0,0,164,Usual usage,pink
5062,Mount Rainier NP,MORA,Pacific West ,WA,2013,11,59344,39708,296721,39708,0,0,84,Usual usage,pink
5063,Mount Rainier NP,MORA,Pacific West ,WA,2013,12,17607,0,88033,0,0,0,122,Low usage,pink
5064,Mount Rainier NP,MORA,Pacific West ,WA,2014,1,23824,0,119122,0,0,0,878,Usual usage,pink
5065,Mount Rainier NP,MORA,Pacific West ,WA,2014,2,10641,0,53206,0,0,0,785,Low usage,pink
5066,Mount Rainier NP,MORA,Pacific West ,WA,2014,3,19935,0,99676,0,0,0,1347,Low usage,pink
5067,Mount Rainier NP,MORA,Pacific West ,WA,2014,4,31295,0,156475,0,0,0,787,Usual usage,pink
5068,Mount Rainier NP,MORA,Pacific West ,WA,2014,5,55951,29378,279753,29378,1159,406,2290,Usual usage,pink
5069,Mount Rainier NP,MORA,Pacific West ,WA,2014,6,161513,69342,807565,69342,5580,2574,5825,High usage,pink
5070,Mount Rainier NP,MORA,Pacific West ,WA,2014,7,263948,120717,5278960,120717,17358,13458,13015,High usage,purple
5071,Mount Rainier NP,MORA,Pacific West ,WA,2014,8,320378,165088,6407570,165088,25824,9180,14735,High usage,purple
5072,Mount Rainier NP,MORA,Pacific West ,WA,2014,9,173827,65001,869136,65001,8168,4214,7963,High usage,pink
5073,Mount Rainier NP,MORA,Pacific West ,WA,2014,10,76384,90444,381922,90444,666,683,561,Usual usage,pink
5074,Mount Rainier NP,MORA,Pacific West ,WA,2014,11,111446,71420,557231,71420,0,0,63,High usage,pink
5075,Mount Rainier NP,MORA,Pacific West ,WA,2014,12,15117,0,75586,0,0,0,430,Low usage,pink
5076,Mount Rainier NP,MORA,Pacific West ,WA,2015,1,28663,0,143314,0,0,0,315,Usual usage,pink
5077,Mount Rainier NP,MORA,Pacific West ,WA,2015,2,18527,0,92636,0,0,0,503,Low usage,pink
5078,Mount Rainier NP,MORA,Pacific West ,WA,2015,3,30565,0,152824,0,0,0,790,Usual usage,pink
5079,Mount Rainier NP,MORA,Pacific West ,WA,2015,4,49589,20617,247947,20617,0,0,1011,Usual usage,pink
5080,Mount Rainier NP,MORA,Pacific West ,WA,2015,5,69225,61914,346124,61914,1826,571,2759,Usual usage,pink
5081,Mount Rainier NP,MORA,Pacific West ,WA,2015,6,160878,75904,804388,75904,9891,3444,5450,High usage,pink
5082,Mount Rainier NP,MORA,Pacific West ,WA,2015,7,271118,139932,5422360,139932,23280,7572,13789,High usage,purple
5083,Mount Rainier NP,MORA,Pacific West ,WA,2015,8,259670,129276,5193400,129276,24426,7926,10633,High usage,purple
5084,Mount Rainier NP,MORA,Pacific West ,WA,2015,9,179756,75165,898779,75165,8047,4390,7519,High usage,pink
5085,Mount Rainier NP,MORA,Pacific West ,WA,2015,10,75827,78659,379134,78659,1014,1182,905,Usual usage,pink
5086,Mount Rainier NP,MORA,Pacific West ,WA,2015,11,71663,40064,358315,40064,0,0,99,Usual usage,pink
5087,Mount Rainier NP,MORA,Pacific West ,WA,2015,12,21750,0,108749,0,0,0,523,Usual usage,pink
5088,Mount Rainier NP,MORA,Pacific West ,WA,2016,1,34786,0,173931,0,0,0,745,Usual usage,pink
5089,Mount Rainier NP,MORA,Pacific West ,WA,2016,2,26655,0,133276,0,0,0,413,Usual usage,pink
5090,Mount Rainier NP,MORA,Pacific West ,WA,2016,3,28799,0,143993,0,0,0,675,Usual usage,pink
5091,Mount Rainier NP,MORA,Pacific West ,WA,2016,4,50395,0,251976,0,0,0,3718,Usual usage,pink
5092,Mount Rainier NP,MORA,Pacific West ,WA,2016,5,93828,50588,469142,50588,1764,652,4684,Usual usage,pink
5093,Mount Rainier NP,MORA,Pacific West ,WA,2016,6,187037,79251,935185,79251,8127,4395,8266,High usage,pink
5094,Mount Rainier NP,MORA,Pacific West ,WA,2016,7,296922,129364,5938450,129364,19449,8469,14826,High usage,purple
5095,Mount Rainier NP,MORA,Pacific West ,WA,2016,8,313699,143661,6273980,143661,26136,9837,16102,High usage,purple
5096,Mount Rainier NP,MORA,Pacific West ,WA,2016,9,195579,77505,977896,77505,8453,5228,7683,High usage,pink
5097,Mount Rainier NP,MORA,Pacific West ,WA,2016,10,76232,81748,381160,81748,336,400,300,Usual usage,pink
5098,Mount Rainier NP,MORA,Pacific West ,WA,2016,11,27114,0,135570,0,0,0,149,Usual usage,pink
5099,Mount Rainier NP,MORA,Pacific West ,WA,2016,12,25867,0,129334,0,0,0,75,Usual usage,pink
5100,Mount Rainier NP,MORA,Pacific West ,WA,2017,1,27204,0,136020,0,0,0,749,Usual usage,pink
5101,Mount Rainier NP,MORA,Pacific West ,WA,2017,2,21557,0,107787,0,0,0,1223,Usual usage,pink
5102,Mount Rainier NP,MORA,Pacific West ,WA,2017,3,22768,0,113839,0,0,0,2204,Usual usage,pink
5103,Mount Rainier NP,MORA,Pacific West ,WA,2017,4,34679,0,173396,0,0,0,2436,Usual usage,pink
5104,Mount Rainier NP,MORA,Pacific West ,WA,2017,5,97809,54862,489045,54862,2223,1109,4100,Usual usage,pink
5105,Mount Rainier NP,MORA,Pacific West ,WA,2017,6,189348,85065,946740,85065,8370,4056,6826,High usage,pink
5106,Mount Rainier NP,MORA,Pacific West ,WA,2017,7,329618,137284,6592350,137284,27315,9858,15707,High usage,purple
5107,Mount Rainier NP,MORA,Pacific West ,WA,2017,8,323130,152458,6462590,152458,28080,9603,14428,High usage,purple
5108,Mount Rainier NP,MORA,Pacific West ,WA,2017,9,195641,78623,978206,78623,8268,4264,6424,High usage,pink
5109,Mount Rainier NP,MORA,Pacific West ,WA,2017,10,89520,83931,447600,83931,465,510,819,Usual usage,pink
5110,Mount Rainier NP,MORA,Pacific West ,WA,2017,11,58164,38812,290822,38812,0,0,367,Usual usage,pink
5111,Mount Rainier NP,MORA,Pacific West ,WA,2017,12,26429,0,132145,0,0,0,50,Usual usage,pink
5112,Mount Rainier NP,MORA,Pacific West ,WA,2018,1,23928,0,119641,0,0,0,652,Usual usage,pink
5113,Mount Rainier NP,MORA,Pacific West ,WA,2018,2,18782,0,93909,0,0,0,548,Low usage,pink
5114,Mount Rainier NP,MORA,Pacific West ,WA,2018,3,29624,0,148120,0,0,0,4048,Usual usage,pink
5115,Mount Rainier NP,MORA,Pacific West ,WA,2018,4,29400,0,147001,0,0,0,4280,Usual usage,pink
5116,Mount Rainier NP,MORA,Pacific West ,WA,2018,5,107122,66613,535608,66613,2257,885,5440,High usage,pink
5117,Mount Rainier NP,MORA,Pacific West ,WA,2018,6,219842,105598,1099212,105598,10569,4509,6229,High usage,pink
5118,Mount Rainier NP,MORA,Pacific West ,WA,2018,7,349140,165692,6982810,165692,29121,10170,15132,High usage,purple
5119,Mount Rainier NP,MORA,Pacific West ,WA,2018,8,325914,163809,6518280,163809,28521,9081,14980,High usage,purple
5120,Mount Rainier NP,MORA,Pacific West ,WA,2018,9,191730,80402,958651,80402,11855,5270,7484,High usage,pink
5121,Mount Rainier NP,MORA,Pacific West ,WA,2018,10,108455,98445,542275,98445,1322,708,5478,High usage,pink
5122,Mount Rainier NP,MORA,Pacific West ,WA,2018,11,86310,56609,431548,56609,0,0,23,Usual usage,pink
5123,Mount Rainier NP,MORA,Pacific West ,WA,2018,12,28244,0,141218,0,0,0,0,Usual usage,pink
5124,Mount Rainier NP,MORA,Pacific West ,WA,2019,1,12933,0,64665,0,0,0,25,Low usage,pink
5125,Mount Rainier NP,MORA,Pacific West ,WA,2019,2,11743,0,58714,0,0,0,465,Low usage,pink
5126,Mount Rainier NP,MORA,Pacific West ,WA,2019,3,32101,40,160506,40,0,0,1010,Usual usage,pink
5127,Mount Rainier NP,MORA,Pacific West ,WA,2019,4,29632,182,148160,182,0,0,389,Usual usage,pink
5128,Mount Rainier NP,MORA,Pacific West ,WA,2019,5,106136,73988,530680,73988,1551,770,1759,High usage,pink
5129,Mount Rainier NP,MORA,Pacific West ,WA,2019,6,219641,101670,1098205,101670,12213,4491,7168,High usage,pink
5130,Mount Rainier NP,MORA,Pacific West ,WA,2019,7,365200,196940,7304010,196940,28974,10131,15597,High usage,purple
5131,Mount Rainier NP,MORA,Pacific West ,WA,2019,8,378305,213399,7566100,213399,31092,10071,14298,High usage,purple
5132,Mount Rainier NP,MORA,Pacific West ,WA,2019,9,184166,86294,920832,86294,8672,4340,6395,High usage,pink
5133,Mount Rainier NP,MORA,Pacific West ,WA,2019,10,74355,55993,371773,55993,851,605,457,Usual usage,pink
5134,Mount Rainier NP,MORA,Pacific West ,WA,2019,11,48248,18391,241239,18391,0,0,73,Usual usage,pink
5135,Mount Rainier NP,MORA,Pacific West ,WA,2019,12,39161,0,195805,0,0,0,67,Usual usage,pink
5136,Mount Rainier NP,MORA,Pacific West ,WA,2020,1,12164,0,60818,0,0,0,25,Low usage,pink
5137,Mount Rainier NP,MORA,Pacific West ,WA,2020,2,6783,0,33916,0,0,0,46,Low usage,pink
5138,Mount Rainier NP,MORA,Pacific West ,WA,2020,3,29088,0,145440,0,0,0,393,Usual usage,pink
5139,Mount Rainier NP,MORA,Pacific West ,WA,2020,4,98,0,490,0,0,0,2,Low usage,pink
5140,Mount Rainier NP,MORA,Pacific West ,WA,2020,5,4900,0,24500,0,0,0,771,Low usage,pink
5141,Mount Rainier NP,MORA,Pacific West ,WA,2020,6,105540,0,527700,0,351,99,1575,High usage,pink
5142,Mount Rainier NP,MORA,Pacific West ,WA,2020,7,280106,138759,5602120,138759,10455,3873,7793,High usage,purple
5143,Mount Rainier NP,MORA,Pacific West ,WA,2020,8,345496,170616,6909920,170616,17151,5289,11162,High usage,purple
5144,Mount Rainier NP,MORA,Pacific West ,WA,2020,9,195942,86503,979711,86503,8386,3914,7606,High usage,pink
5145,Mount Rainier NP,MORA,Pacific West ,WA,2020,10,101916,61926,509580,61926,1756,1162,1367,High usage,pink
5146,Mount Rainier NP,MORA,Pacific West ,WA,2020,11,36523,0,182615,0,0,0,84,Usual usage,pink
5147,Mount Rainier NP,MORA,Pacific West ,WA,2020,12,42198,0,210989,0,0,0,159,Usual usage,pink
5148,Mount Rainier NP,MORA,Pacific West ,WA,2021,1,42161,0,210803,0,0,0,557,Usual usage,pink
5149,Mount Rainier NP,MORA,Pacific West ,WA,2021,2,12078,0,60392,0,0,0,180,Low usage,pink
5150,Mount Rainier NP,MORA,Pacific West ,WA,2021,3,27045,0,135223,0,0,0,599,Usual usage,pink
5151,Mount Rainier NP,MORA,Pacific West ,WA,2021,4,40511,0,202553,0,0,0,216,Usual usage,pink
5152,Mount Rainier NP,MORA,Pacific West ,WA,2021,5,84911,13996,424554,13996,739,274,2956,Usual usage,pink
5153,Mount Rainier NP,MORA,Pacific West ,WA,2021,6,235769,124356,1178845,124356,9255,4590,6473,High usage,pink
5154,Mount Rainier NP,MORA,Pacific West ,WA,2021,7,449446,260967,8988920,260967,19059,7191,17834,High usage,dark purple
5155,Mount Rainier NP,MORA,Pacific West ,WA,2021,8,362942,197954,7258850,197954,17487,6021,18511,High usage,purple
5156,Mount Rainier NP,MORA,Pacific West ,WA,2021,9,257993,96342,1289963,96342,8422,5418,10511,High usage,pink
5157,Mount Rainier NP,MORA,Pacific West ,WA,2021,10,121019,114139,605093,114139,1221,969,466,High usage,pink
5158,Mount Rainier NP,MORA,Pacific West ,WA,2021,11,20735,0,103674,0,0,0,12,Usual usage,pink
