,ParkName,UNIT_CODE,Region,State,Year,Month,RecHours,NonRecHours
415,Big Bend NP,BIBE,Intermountain ,TX,2016,8,363604,197
416,Big Bend NP,BIBE,Intermountain ,TX,2016,9,439084,197
417,Big Bend NP,BIBE,Intermountain ,TX,2016,10,677207,197
418,Big Bend NP,BIBE,Intermountain ,TX,2016,11,1196170,197
419,Big Bend NP,BIBE,Intermountain ,TX,2016,12,945563,197
420,Big Bend NP,BIBE,Intermountain ,TX,2017,1,1039001,197
421,Big Bend NP,BIBE,Intermountain ,TX,2017,2,1093876,197
422,Big Bend NP,BIBE,Intermountain ,TX,2017,3,1874605,197
423,Big Bend NP,BIBE,Intermountain ,TX,2017,4,1192807,197
424,Big Bend NP,BIBE,Intermountain ,TX,2017,5,819926,197
425,Big Bend NP,BIBE,Intermountain ,TX,2017,6,514892,197
426,Big Bend NP,BIBE,Intermountain ,TX,2017,7,451304,197
427,Big Bend NP,BIBE,Intermountain ,TX,2017,8,372985,197
428,Big Bend NP,BIBE,Intermountain ,TX,2017,9,466902,197
429,Big Bend NP,BIBE,Intermountain ,TX,2017,10,825124,197
430,Big Bend NP,BIBE,Intermountain ,TX,2017,11,1243234,197
431,Big Bend NP,BIBE,Intermountain ,TX,2017,12,1110792,197
432,Big Bend NP,BIBE,Intermountain ,TX,2018,1,971837,197
433,Big Bend NP,BIBE,Intermountain ,TX,2018,2,1109755,197
434,Big Bend NP,BIBE,Intermountain ,TX,2018,3,1793627,197
435,Big Bend NP,BIBE,Intermountain ,TX,2018,4,1177873,197
436,Big Bend NP,BIBE,Intermountain ,TX,2018,5,764383,197
437,Big Bend NP,BIBE,Intermountain ,TX,2018,6,445138,197
438,Big Bend NP,BIBE,Intermountain ,TX,2018,7,402210,197
439,Big Bend NP,BIBE,Intermountain ,TX,2018,8,349097,197
440,Big Bend NP,BIBE,Intermountain ,TX,2018,9,464407,197
441,Big Bend NP,BIBE,Intermountain ,TX,2018,10,786445,197
442,Big Bend NP,BIBE,Intermountain ,TX,2018,11,1140403,197
443,Big Bend NP,BIBE,Intermountain ,TX,2018,12,948398,197
444,Big Bend NP,BIBE,Intermountain ,TX,2019,1,524564,197
445,Big Bend NP,BIBE,Intermountain ,TX,2019,2,1042717,197
446,Big Bend NP,BIBE,Intermountain ,TX,2019,3,1860025,197
447,Big Bend NP,BIBE,Intermountain ,TX,2019,4,1217304,197
448,Big Bend NP,BIBE,Intermountain ,TX,2019,5,807515,197
449,Big Bend NP,BIBE,Intermountain ,TX,2019,6,492072,197
450,Big Bend NP,BIBE,Intermountain ,TX,2019,7,443126,197
451,Big Bend NP,BIBE,Intermountain ,TX,2019,8,360858,197
452,Big Bend NP,BIBE,Intermountain ,TX,2019,9,455016,197
453,Big Bend NP,BIBE,Intermountain ,TX,2019,10,835444,197
454,Big Bend NP,BIBE,Intermountain ,TX,2019,11,1285708,197
455,Big Bend NP,BIBE,Intermountain ,TX,2019,12,1172004,197
456,Big Bend NP,BIBE,Intermountain ,TX,2020,1,1191893,197
457,Big Bend NP,BIBE,Intermountain ,TX,2020,2,1238879,197
458,Big Bend NP,BIBE,Intermountain ,TX,2020,3,1334680,197
459,Big Bend NP,BIBE,Intermountain ,TX,2020,4,0,197
460,Big Bend NP,BIBE,Intermountain ,TX,2020,5,0,197
461,Big Bend NP,BIBE,Intermountain ,TX,2020,6,366277,197
462,Big Bend NP,BIBE,Intermountain ,TX,2020,7,0,197
463,Big Bend NP,BIBE,Intermountain ,TX,2020,8,130326,197
464,Big Bend NP,BIBE,Intermountain ,TX,2020,9,354872,197
465,Big Bend NP,BIBE,Intermountain ,TX,2020,10,852185,197
466,Big Bend NP,BIBE,Intermountain ,TX,2020,11,1166992,197
467,Big Bend NP,BIBE,Intermountain ,TX,2020,12,1148954,197
468,Big Bend NP,BIBE,Intermountain ,TX,2021,1,1132195,197
469,Big Bend NP,BIBE,Intermountain ,TX,2021,2,974911,197
470,Big Bend NP,BIBE,Intermountain ,TX,2021,3,1585254,197
471,Big Bend NP,BIBE,Intermountain ,TX,2021,4,1158408,197
472,Big Bend NP,BIBE,Intermountain ,TX,2021,5,886093,197
473,Big Bend NP,BIBE,Intermountain ,TX,2021,6,628880,197
474,Big Bend NP,BIBE,Intermountain ,TX,2021,7,457979,197
475,Big Bend NP,BIBE,Intermountain ,TX,2021,8,366494,197
476,Big Bend NP,BIBE,Intermountain ,TX,2021,9,569724,197
477,Big Bend NP,BIBE,Intermountain ,TX,2021,10,904610,197
478,Big Bend NP,BIBE,Intermountain ,TX,2021,11,1133465,197
479,Big Bend NP,BIBE,Intermountain ,TX,2021,12,1221350,197
480,Biscayne NP,BISC,Southeast ,FL,2012,1,144496,0
481,Biscayne NP,BISC,Southeast ,FL,2012,2,136216,0
482,Biscayne NP,BISC,Southeast ,FL,2012,3,167200,0
483,Biscayne NP,BISC,Southeast ,FL,2012,4,158635,0
484,Biscayne NP,BISC,Southeast ,FL,2012,5,178471,0
485,Biscayne NP,BISC,Southeast ,FL,2012,6,151753,0
486,Biscayne NP,BISC,Southeast ,FL,2012,7,196782,0
487,Biscayne NP,BISC,Southeast ,FL,2012,8,140346,0
488,Biscayne NP,BISC,Southeast ,FL,2012,9,123059,0
489,Biscayne NP,BISC,Southeast ,FL,2012,10,110011,0
490,Biscayne NP,BISC,Southeast ,FL,2012,11,114716,0
491,Biscayne NP,BISC,Southeast ,FL,2012,12,90471,0
492,Biscayne NP,BISC,Southeast ,FL,2013,1,125561,0
493,Biscayne NP,BISC,Southeast ,FL,2013,2,125232,0
494,Biscayne NP,BISC,Southeast ,FL,2013,3,166547,0
495,Biscayne NP,BISC,Southeast ,FL,2013,4,132143,0
496,Biscayne NP,BISC,Southeast ,FL,2013,5,166373,0
497,Biscayne NP,BISC,Southeast ,FL,2013,6,166247,0
498,Biscayne NP,BISC,Southeast ,FL,2013,7,145716,0
499,Biscayne NP,BISC,Southeast ,FL,2013,8,183093,0
500,Biscayne NP,BISC,Southeast ,FL,2013,9,130912,0
501,Biscayne NP,BISC,Southeast ,FL,2013,10,114746,0
502,Biscayne NP,BISC,Southeast ,FL,2013,11,85432,0
503,Biscayne NP,BISC,Southeast ,FL,2013,12,95009,0
504,Biscayne NP,BISC,Southeast ,FL,2014,1,114640,0
505,Biscayne NP,BISC,Southeast ,FL,2014,2,159664,0
506,Biscayne NP,BISC,Southeast ,FL,2014,3,158553,0
507,Biscayne NP,BISC,Southeast ,FL,2014,4,158177,0
508,Biscayne NP,BISC,Southeast ,FL,2014,5,149130,0
509,Biscayne NP,BISC,Southeast ,FL,2014,6,176727,0
510,Biscayne NP,BISC,Southeast ,FL,2014,7,181044,0
511,Biscayne NP,BISC,Southeast ,FL,2014,8,186393,0
512,Biscayne NP,BISC,Southeast ,FL,2014,9,106097,0
513,Biscayne NP,BISC,Southeast ,FL,2014,10,137455,0
514,Biscayne NP,BISC,Southeast ,FL,2014,11,86186,0
515,Biscayne NP,BISC,Southeast ,FL,2014,12,116098,0
516,Biscayne NP,BISC,Southeast ,FL,2015,1,131738,0
517,Biscayne NP,BISC,Southeast ,FL,2015,2,112600,0
518,Biscayne NP,BISC,Southeast ,FL,2015,3,179372,0
519,Biscayne NP,BISC,Southeast ,FL,2015,4,188379,0
520,Biscayne NP,BISC,Southeast ,FL,2015,5,172350,0
521,Biscayne NP,BISC,Southeast ,FL,2015,6,160760,0
522,Biscayne NP,BISC,Southeast ,FL,2015,7,184166,0
523,Biscayne NP,BISC,Southeast ,FL,2015,8,163823,0
524,Biscayne NP,BISC,Southeast ,FL,2015,9,125036,0
525,Biscayne NP,BISC,Southeast ,FL,2015,10,86933,0
526,Biscayne NP,BISC,Southeast ,FL,2015,11,79212,0
527,Biscayne NP,BISC,Southeast ,FL,2015,12,88080,0
528,Biscayne NP,BISC,Southeast ,FL,2016,1,123177,0
529,Biscayne NP,BISC,Southeast ,FL,2016,2,125901,0
530,Biscayne NP,BISC,Southeast ,FL,2016,3,152530,0
531,Biscayne NP,BISC,Southeast ,FL,2016,4,174347,0
532,Biscayne NP,BISC,Southeast ,FL,2016,5,187181,0
533,Biscayne NP,BISC,Southeast ,FL,2016,6,135995,0
534,Biscayne NP,BISC,Southeast ,FL,2016,7,218825,0
535,Biscayne NP,BISC,Southeast ,FL,2016,8,144194,0
536,Biscayne NP,BISC,Southeast ,FL,2016,9,137824,0
537,Biscayne NP,BISC,Southeast ,FL,2016,10,76517,0
538,Biscayne NP,BISC,Southeast ,FL,2016,11,127073,0
539,Biscayne NP,BISC,Southeast ,FL,2016,12,109471,0
540,Biscayne NP,BISC,Southeast ,FL,2017,1,115240,0
541,Biscayne NP,BISC,Southeast ,FL,2017,2,147050,0
542,Biscayne NP,BISC,Southeast ,FL,2017,3,144507,0
543,Biscayne NP,BISC,Southeast ,FL,2017,4,147332,0
544,Biscayne NP,BISC,Southeast ,FL,2017,5,174777,0
545,Biscayne NP,BISC,Southeast ,FL,2017,6,140990,0
546,Biscayne NP,BISC,Southeast ,FL,2017,7,201331,0
547,Biscayne NP,BISC,Southeast ,FL,2017,8,128354,0
548,Biscayne NP,BISC,Southeast ,FL,2017,9,18690,0
549,Biscayne NP,BISC,Southeast ,FL,2017,10,60745,0
550,Biscayne NP,BISC,Southeast ,FL,2017,11,123414,0
551,Biscayne NP,BISC,Southeast ,FL,2017,12,127235,0
552,Biscayne NP,BISC,Southeast ,FL,2018,1,109265,0
553,Biscayne NP,BISC,Southeast ,FL,2018,2,123823,0
554,Biscayne NP,BISC,Southeast ,FL,2018,3,176790,0
555,Biscayne NP,BISC,Southeast ,FL,2018,4,189122,0
556,Biscayne NP,BISC,Southeast ,FL,2018,5,70347,0
557,Biscayne NP,BISC,Southeast ,FL,2018,6,161227,0
558,Biscayne NP,BISC,Southeast ,FL,2018,7,169042,0
559,Biscayne NP,BISC,Southeast ,FL,2018,8,142668,0
560,Biscayne NP,BISC,Southeast ,FL,2018,9,115255,0
561,Biscayne NP,BISC,Southeast ,FL,2018,10,100316,0
562,Biscayne NP,BISC,Southeast ,FL,2018,11,109991,0
563,Biscayne NP,BISC,Southeast ,FL,2018,12,105685,0
564,Biscayne NP,BISC,Southeast ,FL,2019,1,152883,0
565,Biscayne NP,BISC,Southeast ,FL,2019,2,183702,0
566,Biscayne NP,BISC,Southeast ,FL,2019,3,248032,0
567,Biscayne NP,BISC,Southeast ,FL,2019,4,216227,0
568,Biscayne NP,BISC,Southeast ,FL,2019,5,243656,0
569,Biscayne NP,BISC,Southeast ,FL,2019,6,199840,0
570,Biscayne NP,BISC,Southeast ,FL,2019,7,185038,0
571,Biscayne NP,BISC,Southeast ,FL,2019,8,142892,0
572,Biscayne NP,BISC,Southeast ,FL,2019,9,144490,0
573,Biscayne NP,BISC,Southeast ,FL,2019,10,120860,0
574,Biscayne NP,BISC,Southeast ,FL,2019,11,184643,0
575,Biscayne NP,BISC,Southeast ,FL,2019,12,182912,0
576,Biscayne NP,BISC,Southeast ,FL,2020,1,240938,0
577,Biscayne NP,BISC,Southeast ,FL,2020,2,278830,0
578,Biscayne NP,BISC,Southeast ,FL,2020,3,37476,0
579,Biscayne NP,BISC,Southeast ,FL,2020,4,7074,0
580,Biscayne NP,BISC,Southeast ,FL,2020,5,131076,0
581,Biscayne NP,BISC,Southeast ,FL,2020,6,97938,0
582,Biscayne NP,BISC,Southeast ,FL,2020,7,86310,0
583,Biscayne NP,BISC,Southeast ,FL,2020,8,103248,0
584,Biscayne NP,BISC,Southeast ,FL,2020,9,78354,0
585,Biscayne NP,BISC,Southeast ,FL,2020,10,56898,0
586,Biscayne NP,BISC,Southeast ,FL,2020,11,53280,0
587,Biscayne NP,BISC,Southeast ,FL,2020,12,66265,0
588,Biscayne NP,BISC,Southeast ,FL,2021,1,191479,0
589,Biscayne NP,BISC,Southeast ,FL,2021,2,182614,0
590,Biscayne NP,BISC,Southeast ,FL,2021,3,225067,0
591,Biscayne NP,BISC,Southeast ,FL,2021,4,203989,0
592,Biscayne NP,BISC,Southeast ,FL,2021,5,243590,0
593,Biscayne NP,BISC,Southeast ,FL,2021,6,173480,0
594,Biscayne NP,BISC,Southeast ,FL,2021,7,159337,0
595,Biscayne NP,BISC,Southeast ,FL,2021,8,144086,0
596,Biscayne NP,BISC,Southeast ,FL,2021,9,174655,0
597,Biscayne NP,BISC,Southeast ,FL,2021,10,131645,0
598,Biscayne NP,BISC,Southeast ,FL,2021,11,173824,0
599,Biscayne NP,BISC,Southeast ,FL,2021,12,219715,0
600,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,1,4749,0
601,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,2,6746,0
602,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,3,12779,0
603,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,4,35450,0
604,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,5,164437,0
605,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,6,252216,0
606,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,7,239254,0
607,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,8,177184,0
608,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,9,157743,0
609,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,10,67620,0
610,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,11,13413,0
611,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2012,12,9958,0
612,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,1,14006,0
613,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,2,15856,0
614,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,3,17814,0
615,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,4,24570,0
616,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,5,158096,0
617,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,6,184494,0
618,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,7,248675,0
619,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,8,210625,0
620,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,9,159130,0
621,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,10,19585,0
622,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,11,7721,0
623,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2013,12,12083,0
624,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,1,10578,0
625,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,2,12736,0
626,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,3,8812,0
627,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,4,26579,0
628,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,5,139449,0
629,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,6,193000,0
630,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,7,238187,0
631,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,8,186949,0
632,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,9,121631,0
633,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,10,86912,0
634,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,11,18939,0
635,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2014,12,7965,0
636,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,1,9659,0
637,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,2,8495,0
638,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,3,13332,0
639,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,4,33898,0
640,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,5,141456,0
641,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,6,216096,0
642,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,7,297871,0
643,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,8,203460,0
644,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,9,191431,0
645,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,10,84382,0
646,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,11,14029,0
647,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2015,12,12317,0
648,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,1,15326,0
649,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,2,9623,0
650,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,3,6544,0
651,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,4,35774,0
652,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,5,223087,0
653,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,6,258900,0
654,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,7,342944,0
655,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,8,282735,0
656,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,9,248054,0
657,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,10,120141,0
658,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,11,39423,0
659,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2016,12,12988,0
660,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,1,16887,0
661,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,2,7902,0
662,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,3,19739,0
663,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,4,53152,0
664,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,5,218627,0
665,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,6,307848,0
666,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,7,327968,0
667,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,8,287857,0
668,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,9,308465,0
669,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,10,145802,0
670,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,11,43862,0
671,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2017,12,8445,0
672,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,1,15059,0
673,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,2,13097,0
674,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,3,20016,0
675,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,4,50301,0
676,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,5,344951,0
677,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,6,320474,0
678,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,7,344365,0
679,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,8,318031,0
680,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,9,259107,0
681,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,10,84034,0
682,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,11,69982,0
683,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2018,12,8304,0
684,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,1,8886,0
685,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,2,17066,0
686,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,3,26934,0
687,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,4,59350,0
688,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,5,409684,0
689,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,6,435444,0
690,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,7,342640,0
691,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,8,430953,0
692,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,9,267642,0
693,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,10,127525,0
694,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,11,54417,0
695,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2019,12,13962,0
696,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,1,19759,0
697,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,2,21408,0
698,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,3,11305,0
699,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,4,34708,0
700,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,5,107752,0
701,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,6,265350,0
702,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,7,426274,0
703,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,8,387074,0
704,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,9,334776,0
705,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,10,188031,0
706,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,11,59586,0
707,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2020,12,18785,0
708,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,1,25291,0
709,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,2,22630,0
710,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,3,21324,0
711,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,4,44361,0
712,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,5,249404,0
713,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,6,346609,0
714,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,7,375075,0
715,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,8,328163,0
716,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,9,280689,0
717,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,10,113476,0
718,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,11,37329,0
719,Black Canyon of the Gunnison NP,BLCA,Intermountain ,CO,2021,12,17172,0
720,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,1,51979,8681
721,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,2,58852,13567
722,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,3,158292,26277
723,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,4,505508,26054
724,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,5,980224,38934
725,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,6,1654911,59751
726,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,7,1766209,55848
727,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,8,1705879,57101
728,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,9,1796750,53639
729,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,10,683191,36108
730,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,11,144979,22056
731,Bryce Canyon NP,BRCA,Intermountain ,UT,2012,12,73274,25612
732,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,1,49179,49930
733,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,2,55059,22955
734,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,3,190417,36762
735,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,4,493524,49021
736,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,5,973748,75874
737,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,6,1728208,63863
738,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,7,1808439,58721
739,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,8,1709657,57106
740,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,9,1633594,49549
741,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,10,319066,22514
742,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,11,143989,17362
743,Bryce Canyon NP,BRCA,Intermountain ,UT,2013,12,73540,15305
744,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,1,57589,21040
745,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,2,69914,17816
746,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,3,199233,28063
747,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,4,564476,35580
748,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,5,852171,53364
749,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,6,1706611,59371
750,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,7,1767136,55781
751,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,8,1776853,55498
752,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,9,1668256,47627
753,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,10,745673,29093
754,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,11,174681,16844
755,Bryce Canyon NP,BRCA,Intermountain ,UT,2014,12,96448,14836
756,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,1,72706,21000
757,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,2,100940,18200
758,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,3,257372,27000
759,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,4,615774,33161
760,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,5,1081428,51000
761,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,6,2077225,57000
762,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,7,1991541,56183
763,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,8,1924811,54202
764,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,9,1853176,45856
765,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,10,737750,25750
766,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,11,196516,15697
767,Bryce Canyon NP,BRCA,Intermountain ,UT,2015,12,130122,13986
768,Bryce Canyon NP,BRCA,Intermountain ,UT,2016,1,88744,21598
769,Bryce Canyon NP,BRCA,Intermountain ,UT,2016,2,133246,18435
770,Bryce Canyon NP,BRCA,Intermountain ,UT,2016,3,407841,27518
771,Bryce Canyon NP,BRCA,Intermountain ,UT,2016,4,681779,34514
772,Bryce Canyon NP,BRCA,Intermountain ,UT,2016,5,1372822,52586
773,Bryce Canyon NP,BRCA,Intermountain ,UT,2016,6,2477196,60153
774,Bryce Canyon NP,BRCA,Intermountain ,UT,2016,7,2459495,55715
